hhid;cluster_nb;hh_nb;sample_weight;year;urban_rural;electricity;radio;tv;fridge;motorcycle;car_truck;telephone;recode_toilet;recode_water;recode_floor;rooms_per_person
      217187;217;187;2086093;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      566 64;566;64;509200;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      587 35;587;35;1381160;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      208116;208;116;512132;2009;urban;0;1;0;0;0;0;0;0;1;0;0,4
      307 36;307;36;1751621;2009;rural;0;0;0;0;0;0;0;0;1;0;1
      208 49;208;49;512132;2009;urban;0;0;0;0;0;0;0;0;1;0;0,25
      554121;554;121;746118;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      305 94;305;94;1676198;2008;rural;0;1;0;0;0;0;0;0;0;0;0,25
      297 58;297;58;1132781;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      597 90;597;90;690684;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      596 51;596;51;1634264;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      325 60;325;60;1003774;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      215191;215;191;2038082;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      285 91;285;91;1148623;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      252 53;252;53;507954;2009;urban;1;1;1;0;0;0;0;0;0;0;0,333333333
      297 72;297;72;1132781;2009;rural;0;1;0;0;0;0;0;0;0;0;0,4
      285126;285;126;1148623;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      579 49;579;49;1283595;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      297 67;297;67;1132781;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      293141;293;141;1312422;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      210 47;210;47;1035656;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      596 44;596;44;1634264;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      579 68;579;68;1283595;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      321 42;321;42;541679;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      305220;305;220;1676198;2008;rural;0;1;0;0;0;0;0;0;0;0;0,125
      286 13;286;13;984535;2009;rural;0;1;0;0;0;0;0;0;0;0;0,4
      310 17;310;17;2063979;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      591177;591;177;599543;2009;urban;0;1;0;0;0;0;0;0;0;0;0,5
      587166;587;166;1381160;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      252235;252;235;507954;2009;urban;0;0;0;0;0;0;0;0;0;0;0,5
      575 45;575;45;448140;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      598 86;598;86;1102107;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      213209;213;209;2495759;2009;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      270 17;270;17;872674;2008;rural;0;1;0;0;0;0;0;0;0;0;0,25
      299 84;299;84;2456362;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      284 50;284;50;1422179;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      552  8;552;8;976756;2009;rural;0;0;0;0;0;0;0;0;1;0;0,5
      254 69;254;69;576155;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      289133;289;133;2619041;2009;rural;0;0;0;0;0;0;0;0;1;0;0,2
      270 44;270;44;872674;2008;rural;0;0;0;0;0;0;0;0;0;0;0,25
      294 36;294;36;613259;2008;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      224125;224;125;1933984;2009;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      571122;571;122;551618;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      269 20;269;20;343512;2008;rural;0;0;0;0;0;0;0;0;0;0;0,25
      600141;600;141;1467236;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      274 57;274;57;372719;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      586160;586;160;1803163;2009;rural;0;0;0;0;0;0;0;0;1;0;0,125
      322180;322;180;2284625;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      291  4;291;4;779423;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      219 70;219;70;1379801;2009;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      218 29;218;29;1939910;2009;rural;1;0;0;0;0;0;0;0;0;0;0,333333333
      598 23;598;23;1102107;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      586197;586;197;1803163;2009;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      568  6;568;6;679460;2009;urban;0;1;0;0;0;0;0;0;0;0;0,5
      598 57;598;57;1102107;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      288136;288;136;2490300;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      572 28;572;28;655844;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      270119;270;119;872674;2008;rural;0;0;0;0;0;0;0;0;0;0;0,2
      552135;552;135;976756;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      588209;588;209;1712417;2009;rural;0;1;0;0;0;0;0;0;0;0;0,222222222
      588224;588;224;1712417;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      291 43;291;43;779423;2009;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      323 23;323;23;2788725;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      221 49;221;49;849880;2008;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      287 68;287;68;2136613;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      201  2;201;2;1474372;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      299 29;299;29;2456362;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      579156;579;156;1283595;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      600198;600;198;1467236;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      252 90;252;90;507954;2009;urban;0;0;0;0;0;0;0;0;0;0;0,2
      304224;304;224;1791810;2008;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      568 74;568;74;679460;2009;urban;0;1;0;0;0;0;0;0;0;0;0,166666667
      260 85;260;85;1670041;2009;rural;0;0;0;0;0;0;0;0;0;0;0,1
      553 21;553;21;1459739;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      317 10;317;10;861555;2009;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
      582219;582;219;1636728;2008;rural;0;0;0;0;0;0;0;0;0;0;0,2
      220 58;220;58;1276749;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      307215;307;215;1751621;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      257173;257;173;1221049;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      553 65;553;65;1459739;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      310  9;310;;2063979;2009;rural;0;1;0;0;0;0;0;0;0;0;0,1
      204  7;204;7;732172;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      599 91;599;91;1976792;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      581 90;581;90;1034821;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      204 11;204;11;732172;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      300 15;300;15;1818066;2009;rural;0;0;0;0;0;0;0;0;0;0;0,125
      596144;596;144;1634264;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      595 48;595;48;986434;2008;rural;0;0;0;0;0;0;0;1;1;0;0,25
      284 72;284;72;1422179;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      288 38;288;38;2490300;2009;rural;0;0;0;0;0;0;0;0;0;0;0,125
      290 39;290;39;617463;2009;rural;0;1;0;0;0;0;0;0;1;0;0,3
      307246;307;246;1751621;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      260149;260;149;1670041;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      311218;311;218;1917667;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      309171;309;171;1802943;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      487 25;487;25;267938;2009;rural;0;1;0;0;0;0;0;0;;0;0,142857143
      552 86;552;86;976756;2009;rural;0;1;0;0;0;0;0;0;1;0;0,2
      284128;284;128;1422179;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      292 46;292;46;1387064;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      573123;573;123;742085;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      284100;284;100;1422179;2009;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
      583 21;583;21;734833;2009;urban;0;0;0;0;0;0;0;0;0;0;0,5
      575 88;575;88;448140;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      204 57;204;57;732172;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
      292 86;292;86;1387064;2009;rural;0;1;0;0;0;0;0;0;0;0;0,125
      221 55;221;55;849880;2008;rural;0;0;0;0;0;0;0;0;0;0;0,4
      316 26;316;26;374296;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      582 71;582;71;1636728;2008;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      325132;325;132;1003774;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      582 49;582;49;1636728;2008;rural;0;0;0;0;0;0;0;0;0;0;0,2
      298  6;298;6;539418;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      308233;308;233;1689463;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      562  7;562;7;267028;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      285  6;285;6;1148623;2009;rural;0;1;0;0;0;0;0;0;0;0;0,4
      308241;308;241;1689463;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      308225;308;225;1689463;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      566 60;566;60;509200;2009;rural;0;0;0;0;0;0;0;0;1;0;0,230769231
      312166;312;166;1500649;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      574 44;574;44;749096;2009;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
      596137;596;137;1634264;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      297  5;297;5;1132781;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      289106;289;106;2619041;2009;rural;1;1;1;0;0;0;0;0;0;0;0,5
      308216;308;216;1689463;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      222 34;222;34;810710;2008;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      293 30;293;30;1312422;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      566 69;566;69;509200;2009;rural;0;1;0;0;0;0;0;0;0;0;0,090909091
      317 21;317;21;861555;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      297 29;297;29;1132781;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      297 34;297;34;1132781;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      551 28;551;28;643424;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      309 80;309;80;1802943;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      269 22;269;22;343512;2008;rural;0;0;0;0;0;0;0;0;0;0;0,083333333
      551 18;551;18;643424;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      305157;305;157;1676198;2008;rural;0;1;0;0;0;0;0;0;0;0;0
      212 39;212;39;803570;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      309153;309;153;1802943;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      319314;319;314;1838049;2009;rural;0;1;0;0;0;0;0;0;1;0;0,666666667
      297 91;297;91;1132781;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      287 77;287;77;2136613;2009;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      222 46;222;46;810710;2008;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      575  8;575;8;448140;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      586 11;586;11;1803163;2009;rural;0;1;0;0;0;0;0;0;1;0;1
      318331;318;331;2806127;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      254 28;254;28;576155;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      597  5;597;5;690684;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      224185;224;185;1933984;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      286  5;286;5;984535;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      206 20;206;20;1262397;2009;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      305204;305;204;1676198;2008;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      597 36;597;36;690684;2009;rural;0;0;0;0;0;0;0;0;0;0;0,222222222
      218152;218;152;1939910;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      320 90;320;90;1534228;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      303159;303;159;564424;2008;urban;0;1;0;0;0;0;0;0;0;0;0,333333333
      257128;257;128;1221049;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      283190;283;190;1536961;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      594  1;594;1;1673054;2008;rural;0;0;0;0;0;0;0;0;1;0;1
      587225;587;225;1381160;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      599203;599;203;1976792;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      205 79;205;79;1316981;2009;rural;0;1;0;0;0;0;0;0;0;0;0,285714286
      568 87;568;87;679460;2009;urban;0;1;0;0;0;0;0;0;0;0;0,5
      575 63;575;63;448140;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      270 28;270;28;872674;2008;rural;0;0;0;0;0;0;0;0;0;0;0,083333333
      252289;252;289;507954;2009;urban;0;0;0;0;0;0;0;0;0;0;1
      270 47;270;47;872674;2008;rural;0;0;0;0;0;0;0;0;0;0;0,5
      322119;322;119;2284625;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      285 23;285;23;1148623;2009;rural;0;0;0;0;0;0;0;0;1;0;0,5
      304200;304;200;1791810;2008;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      572 18;572;18;655844;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      575 85;575;85;448140;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      303 42;303;42;564424;2008;urban;0;0;0;0;0;0;0;0;0;0;0,2
      288155;288;155;2490300;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      548206;548;206;992680;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      568 12;568;12;679460;2009;urban;0;0;0;0;0;0;0;0;0;0;0,333333333
      206135;206;135;1262397;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      314157;314;157;1889995;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      290 62;290;62;617463;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      208 92;208;92;512132;2009;urban;0;0;0;0;0;0;0;0;1;0;0,2
      252 44;252;44;507954;2009;urban;0;0;0;0;0;0;0;0;0;0;1
      211 35;211;35;648440;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      564215;564;215;1584637;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      270108;270;108;872674;2008;rural;0;0;0;0;0;0;0;0;0;0;0,125
      218 35;218;35;1939910;2009;rural;0;0;0;0;0;0;0;0;1;0;0,153846154
      291 28;291;28;779423;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      291 40;291;40;779423;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      580 58;580;58;889170;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      291 52;291;52;779423;2009;rural;0;0;0;0;0;0;0;0;1;0;0,166666667
      600205;600;205;1467236;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      287102;287;102;2136613;2009;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
      287264;287;264;2136613;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      323 51;323;51;2788725;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      590108;590;108;1175648;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      572105;572;105;655844;2009;rural;0;1;0;0;0;0;0;0;0;0;0,4
      294 48;294;48;613259;2008;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      598148;598;148;1102107;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      597 42;597;42;690684;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      562 30;562;30;267028;2009;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      553 17;553;17;1459739;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      553 26;553;26;1459739;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      314 53;314;53;1889995;2009;rural;0;1;0;0;0;0;0;0;1;0;0,25
      299122;299;122;2456362;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      597 53;597;53;690684;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      208 11;208;11;512132;2009;urban;0;0;0;0;0;0;0;0;1;0;0,166666667
      324 23;324;23;1308234;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      291 82;291;82;779423;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      553 84;553;84;1459739;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      510 85;510;85;969279;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
      321 17;321;17;541679;2009;rural;0;1;0;0;0;0;0;0;0;0;0,222222222
      290 44;290;44;617463;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      299208;299;208;2456362;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      314150;314;150;1889995;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      553109;553;109;1459739;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      553 99;553;;1459739;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      573 59;573;59;742085;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      204 24;204;24;732172;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      219 47;219;47;1379801;2009;rural;0;1;0;0;0;0;0;0;1;0;0,666666667
      571 35;571;35;551618;2009;rural;0;0;0;0;0;0;0;0;1;0;0,5
      349152;349;152;1344809;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      269  9;269;;343512;2008;rural;0;1;0;0;0;0;0;0;0;0;0,111111111
      201121;201;121;1474372;2009;rural;0;0;0;0;0;0;0;0;0;0;0,285714286
      211 52;211;52;648440;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      575  5;575;5;448140;2009;rural;0;1;0;0;0;0;0;0;1;0;0,5
      573133;573;133;742085;2009;rural;0;0;0;0;0;0;0;0;0;0;0,666666667
      269  5;269;5;343512;2008;rural;0;0;0;0;0;0;0;0;0;0;1
      599 83;599;83;1976792;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      292 26;292;26;1387064;2009;rural;0;0;0;0;0;0;0;0;0;0;0,125
      290 10;290;10;617463;2009;rural;0;1;0;0;0;0;0;0;0;0;0,666666667
      217 68;217;68;2086093;2009;rural;0;0;0;0;0;0;0;0;0;0;0,125
      202 48;202;48;779528;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      566 14;566;14;509200;2009;rural;0;0;0;0;0;0;0;0;1;0;0,285714286
      213 82;213;82;2495759;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      255 60;255;60;1054820;2009;rural;0;1;0;0;0;0;0;0;0;0;0,428571429
      212  2;212;2;803570;2009;rural;0;1;0;0;0;0;0;0;0;0;0,125
      285 40;285;40;1148623;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      288272;288;272;2490300;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      562 19;562;19;267028;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      254 56;254;56;576155;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      292115;292;115;1387064;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      285 19;285;19;1148623;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      579143;579;143;1283595;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      566 73;566;73;509200;2009;rural;0;1;0;0;0;0;0;0;1;0;0,222222222
      202 72;202;72;779528;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      562 34;562;34;267028;2009;rural;0;1;0;0;0;0;0;0;0;0;0,142857143
      300172;300;172;1818066;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      325 24;325;24;1003774;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      554 87;554;87;746118;2009;rural;0;1;0;0;0;0;0;0;0;0;1
      321  4;321;4;541679;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      297 15;297;15;1132781;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      222 29;222;29;810710;2008;rural;0;0;0;0;0;0;0;0;0;0;0,166666667
      205 87;205;87;1316981;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      201 92;201;92;1474372;2009;rural;0;1;0;0;0;0;0;0;0;0;2
      218 17;218;17;1939910;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      427 31;427;31;146947;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      201111;201;111;1474372;2009;rural;0;0;0;0;0;0;0;0;0;0;0,142857143
      599 38;599;38;1976792;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      599 61;599;61;1976792;2009;rural;0;1;0;0;0;0;0;0;0;0;2
      217 48;217;48;2086093;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      218 48;218;48;1939910;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      291 19;291;19;779423;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      297 77;297;77;1132781;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      285117;285;117;1148623;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
      213 42;213;42;2495759;2009;rural;0;0;0;0;0;0;0;0;0;0;0,111111111
      325141;325;141;1003774;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      305164;305;164;1676198;2008;rural;0;0;0;0;0;0;0;0;0;0;0,25
      566131;566;131;509200;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      309180;309;180;1802943;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      572 46;572;46;655844;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      213 90;213;90;2495759;2009;rural;0;0;0;0;0;0;0;0;0;0;0,125
      269 51;269;51;343512;2008;rural;0;1;0;0;0;0;0;0;0;0;1
      254 13;254;13;576155;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      317121;317;121;861555;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      208  6;208;6;512132;2009;urban;1;1;0;0;0;0;0;0;1;0;0,25
      571 58;571;58;551618;2009;rural;0;1;0;0;0;0;0;0;0;0;0,5
      254 31;254;31;576155;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      216 80;216;80;1340699;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      254 41;254;41;576155;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      299138;299;138;2456362;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      202 15;202;15;779528;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      306 73;306;73;1435062;2009;rural;0;0;0;0;0;0;0;0;1;0;0,25
      552140;552;140;976756;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      220126;220;126;1276749;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      252271;252;271;507954;2009;urban;0;0;0;0;0;0;0;0;0;0;0,285714286
      304146;304;146;1791810;2008;rural;0;0;0;0;0;0;0;0;1;0;0,333333333
      270 36;270;36;872674;2008;rural;0;1;0;0;0;0;0;0;0;0;0,2
      600 70;600;70;1467236;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      588 27;588;27;1712417;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      220130;220;130;1276749;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
      216 98;216;98;1340699;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      254 81;254;81;576155;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      310130;310;130;2063979;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      284106;284;106;1422179;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      201 73;201;73;1474372;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
      586167;586;167;1803163;2009;rural;0;0;0;0;0;0;0;0;1;0;1
      564 67;564;67;1584637;2009;rural;0;1;0;0;0;0;0;0;0;0;0,090909091
      594175;594;175;1673054;2008;rural;0;1;0;0;0;0;0;0;1;0;0,333333333
      316 19;316;19;374296;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      288233;288;233;2490300;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      316 12;316;12;374296;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      287  9;287;;2136613;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      576  8;576;8;483192;2008;urban;0;0;0;0;0;0;0;0;0;0;0,333333333
      568 19;568;19;679460;2009;urban;0;1;0;0;0;0;0;0;0;0;0,25
      314202;314;202;1889995;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      577204;577;204;1226257;2009;urban;0;1;0;0;0;0;0;0;0;0;0,333333333
      255 64;255;64;1054820;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      600173;600;173;1467236;2009;rural;0;1;0;0;0;0;0;0;0;0;0,25
      599 23;599;23;1976792;2009;rural;0;1;0;0;0;0;0;0;0;0;0,166666667
      320122;320;122;1534228;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      286  2;286;2;984535;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      572 87;572;87;655844;2009;rural;0;0;0;0;0;0;0;0;0;0;1
      551 75;551;75;643424;2009;rural;0;0;0;0;0;0;0;0;1;0;1
      568 55;568;55;679460;2009;urban;1;1;1;0;0;0;0;0;0;0;0,5
      315 54;315;54;1612714;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      293151;293;151;1312422;2009;rural;0;1;0;0;0;0;0;0;0;0;0,333333333
      311 36;311;36;1917667;2009;rural;0;0;0;0;0;0;0;0;0;0;0,2
      576105;576;105;483192;2008;urban;0;1;0;0;0;0;0;0;1;0;0,2
      287171;287;171;2136613;2009;rural;0;1;0;0;0;0;0;0;0;0;0,4
      299 22;299;22;2456362;2009;rural;0;1;0;0;0;0;0;0;0;0;0,125
      260 69;260;69;1670041;2009;rural;0;0;0;0;0;0;0;0;0;0;0,5
      260101;260;101;1670041;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      325 73;325;73;1003774;2009;rural;0;0;0;0;0;0;0;0;0;0;0,125
      307122;307;122;1751621;2009;rural;0;0;0;0;0;0;0;0;0;0;0,333333333
      589 50;589;50;1283428;2009;rural;0;0;0;0;0;0;0;0;0;0;0,4
      565  4;565;4;376499;2009;rural;0;0;0;0;0;0;0;0;0;0;0,25
      595106;595;106;986434;2008;rural;0;0;0;0;0;0;0;0;1;0;0,5
      224 60;224;60;1933984;2009;rural;0;1;0;0;0;0;0;0;1;0;0,166666667
      553 60;553;60;1459739;2009;rural;0;1;0;0;0;0;0;0;0;0;0,2
